iData,roiFileName,roiHemi,conName,mean_activation
20,IFJ,R,stop_ss_vs_no_signal_slow,3.34054108307912
21,IFJ,R,stop_ss_vs_no_signal_slow,0.37484419804353
22,IFJ,R,stop_ss_vs_no_signal_slow,0.382793156000284
23,IFJ,R,stop_ss_vs_no_signal_slow,0.795239008389987
24,IFJ,R,stop_ss_vs_no_signal_slow,2.38639294642668
25,IFJ,R,stop_ss_vs_no_signal_slow,-0.551282168580936
26,IFJ,R,stop_ss_vs_no_signal_slow,1.74973373458936
27,IFJ,R,stop_ss_vs_no_signal_slow,1.00633366520588
28,IFJ,R,stop_ss_vs_no_signal_slow,1.30141185109432
29,IFJ,R,stop_ss_vs_no_signal_slow,4.73675721425277
30,IFJ,R,stop_ss_vs_no_signal_slow,1.4295744815698
1,M1,R,stop_ss_vs_no_signal_slow,-1.84921808932957
2,M1,R,stop_ss_vs_no_signal_slow,-1.22637262156135
3,M1,R,stop_ss_vs_no_signal_slow,-3.45365869371515
4,M1,R,stop_ss_vs_no_signal_slow,-5.67122438218859
5,M1,R,stop_ss_vs_no_signal_slow,-4.95049265811318
6,M1,R,stop_ss_vs_no_signal_slow,-3.00184159529837
7,M1,R,stop_ss_vs_no_signal_slow,-3.97519387696919
8,M1,R,stop_ss_vs_no_signal_slow,-2.84619695261905
9,M1,R,stop_ss_vs_no_signal_slow,-0.113981947302818
10,M1,R,stop_ss_vs_no_signal_slow,-1.97864910803343
11,M1,R,stop_ss_vs_no_signal_slow,-1.57042230430402
12,M1,R,stop_ss_vs_no_signal_slow,-2.16277678389298
13,M1,R,stop_ss_vs_no_signal_slow,-1.20143583965929
14,M1,R,stop_ss_vs_no_signal_slow,-1.1789770785131
15,M1,R,stop_ss_vs_no_signal_slow,-1.62752271012256
16,M1,R,stop_ss_vs_no_signal_slow,-1.8063125516239
17,M1,R,stop_ss_vs_no_signal_slow,-1.04622727005105
18,M1,R,stop_ss_vs_no_signal_slow,-2.15521519748788
19,M1,R,stop_ss_vs_no_signal_slow,-0.76092065674694
20,M1,R,stop_ss_vs_no_signal_slow,-2.42634218617489
21,M1,R,stop_ss_vs_no_signal_slow,-0.31620078141752
22,M1,R,stop_ss_vs_no_signal_slow,-5.79233687488656
23,M1,R,stop_ss_vs_no_signal_slow,-0.694296123165833
24,M1,R,stop_ss_vs_no_signal_slow,-1.38765858610471
25,M1,R,stop_ss_vs_no_signal_slow,-2.11120006912633
26,M1,R,stop_ss_vs_no_signal_slow,-1.3179900583468
27,M1,R,stop_ss_vs_no_signal_slow,-3.62537326938228
28,M1,R,stop_ss_vs_no_signal_slow,-1.55336362750907
29,M1,R,stop_ss_vs_no_signal_slow,-1.61557304231744
30,M1,R,stop_ss_vs_no_signal_slow,-0.718027373677806
1,PMd,R,stop_ss_vs_no_signal_slow,0.528896515186016
2,PMd,R,stop_ss_vs_no_signal_slow,-0.741765908896923
3,PMd,R,stop_ss_vs_no_signal_slow,3.82270978927612
4,PMd,R,stop_ss_vs_no_signal_slow,0.841624280581107
5,PMd,R,stop_ss_vs_no_signal_slow,-3.2308178291871
6,PMd,R,stop_ss_vs_no_signal_slow,1.67032653895708
7,PMd,R,stop_ss_vs_no_signal_slow,1.69880580042417
8,PMd,R,stop_ss_vs_no_signal_slow,1.68954510556964
9,PMd,R,stop_ss_vs_no_signal_slow,0.818829689174891
10,PMd,R,stop_ss_vs_no_signal_slow,0.510872427374125
11,PMd,R,stop_ss_vs_no_signal_slow,0.835245674046186
12,PMd,R,stop_ss_vs_no_signal_slow,0.718446909235074
13,PMd,R,stop_ss_vs_no_signal_slow,2.48986165046692
14,PMd,R,stop_ss_vs_no_signal_slow,-0.792111547520527
15,PMd,R,stop_ss_vs_no_signal_slow,-0.0994865814080605
16,PMd,R,stop_ss_vs_no_signal_slow,-0.427442140877247
17,PMd,R,stop_ss_vs_no_signal_slow,1.82571367346323
18,PMd,R,stop_ss_vs_no_signal_slow,1.36688912144074
19,PMd,R,stop_ss_vs_no_signal_slow,1.68211099620049
20,PMd,R,stop_ss_vs_no_signal_slow,2.14790596067905
21,PMd,R,stop_ss_vs_no_signal_slow,1.27975271183711
22,PMd,R,stop_ss_vs_no_signal_slow,-2.8977977123398
23,PMd,R,stop_ss_vs_no_signal_slow,1.69909417743866
24,PMd,R,stop_ss_vs_no_signal_slow,2.10410481939713
25,PMd,R,stop_ss_vs_no_signal_slow,-0.941059883970481
26,PMd,R,stop_ss_vs_no_signal_slow,0.604942712646264
27,PMd,R,stop_ss_vs_no_signal_slow,-0.0214227023176276
28,PMd,R,stop_ss_vs_no_signal_slow,0.645816216102013
29,PMd,R,stop_ss_vs_no_signal_slow,3.87554735862292
30,PMd,R,stop_ss_vs_no_signal_slow,1.61926248096503
1,SMA,R,stop_ss_vs_no_signal_slow,-1.55408432547535
2,SMA,R,stop_ss_vs_no_signal_slow,-1.26154472380877
3,SMA,R,stop_ss_vs_no_signal_slow,1.89407814250273
4,SMA,R,stop_ss_vs_no_signal_slow,2.25433189728681
5,SMA,R,stop_ss_vs_no_signal_slow,-6.5113687232921
6,SMA,R,stop_ss_vs_no_signal_slow,5.58798375394609
7,SMA,R,stop_ss_vs_no_signal_slow,2.97072783789851
8,SMA,R,stop_ss_vs_no_signal_slow,2.82168654834523
9,SMA,R,stop_ss_vs_no_signal_slow,0.332845079898834
10,SMA,R,stop_ss_vs_no_signal_slow,0.250729156952155
11,SMA,R,stop_ss_vs_no_signal_slow,0.445027621255981
12,SMA,R,stop_ss_vs_no_signal_slow,-0.190223391118803
13,SMA,R,stop_ss_vs_no_signal_slow,2.00529558721342
14,SMA,R,stop_ss_vs_no_signal_slow,-0.578028413839638
15,SMA,R,stop_ss_vs_no_signal_slow,-2.10233986377716
16,SMA,R,stop_ss_vs_no_signal_slow,0.852009191324836
17,SMA,R,stop_ss_vs_no_signal_slow,-0.887190508842468
18,SMA,R,stop_ss_vs_no_signal_slow,2.92614817305615
19,SMA,R,stop_ss_vs_no_signal_slow,1.11955120190978
20,SMA,R,stop_ss_vs_no_signal_slow,0.91772996527808
21,SMA,R,stop_ss_vs_no_signal_slow,0.442648343369365
22,SMA,R,stop_ss_vs_no_signal_slow,-3.22521507740021
23,SMA,R,stop_ss_vs_no_signal_slow,1.28939078251521
24,SMA,R,stop_ss_vs_no_signal_slow,1.66190755680988
25,SMA,R,stop_ss_vs_no_signal_slow,-2.16516142373993
26,SMA,R,stop_ss_vs_no_signal_slow,0.445732430368662
27,SMA,R,stop_ss_vs_no_signal_slow,0.30056512710594
28,SMA,R,stop_ss_vs_no_signal_slow,0.203051923921234
29,SMA,R,stop_ss_vs_no_signal_slow,0.82589816345888
30,SMA,R,stop_ss_vs_no_signal_slow,1.79902349483399
1,Striatum,R,stop_ss_vs_no_signal_slow,1.05880175232887
2,Striatum,R,stop_ss_vs_no_signal_slow,0.412668173015118
3,Striatum,R,stop_ss_vs_no_signal_slow,2.62108803987503
4,Striatum,R,stop_ss_vs_no_signal_slow,-1.37296748794615
5,Striatum,R,stop_ss_vs_no_signal_slow,-0.79514672793448
6,Striatum,R,stop_ss_vs_no_signal_slow,1.5209747210145
7,Striatum,R,stop_ss_vs_no_signal_slow,0.47662338167429
8,Striatum,R,stop_ss_vs_no_signal_slow,-0.905479477345943
9,Striatum,R,stop_ss_vs_no_signal_slow,-0.3580636061728
10,Striatum,R,stop_ss_vs_no_signal_slow,0.900512516498566
11,Striatum,R,stop_ss_vs_no_signal_slow,0.160437082871795
12,Striatum,R,stop_ss_vs_no_signal_slow,-0.101107025891542
13,Striatum,R,stop_ss_vs_no_signal_slow,1.2076736971736
14,Striatum,R,stop_ss_vs_no_signal_slow,1.85116169452667
15,Striatum,R,stop_ss_vs_no_signal_slow,1.34518646001816
16,Striatum,R,stop_ss_vs_no_signal_slow,0.86978041306138
17,Striatum,R,stop_ss_vs_no_signal_slow,1.71050668656826
18,Striatum,R,stop_ss_vs_no_signal_slow,2.54900562167168
19,Striatum,R,stop_ss_vs_no_signal_slow,0.94918492808938
20,Striatum,R,stop_ss_vs_no_signal_slow,-0.00116086229681969
21,Striatum,R,stop_ss_vs_no_signal_slow,-0.350742487609386
22,Striatum,R,stop_ss_vs_no_signal_slow,-2.92735770344734
23,Striatum,R,stop_ss_vs_no_signal_slow,2.10419378578663
24,Striatum,R,stop_ss_vs_no_signal_slow,-0.62506804689765
25,Striatum,R,stop_ss_vs_no_signal_slow,-0.0505757682025433
26,Striatum,R,stop_ss_vs_no_signal_slow,0.323850855976343
27,Striatum,R,stop_ss_vs_no_signal_slow,0.303665107488632
28,Striatum,R,stop_ss_vs_no_signal_slow,-0.312160969525576
29,Striatum,R,stop_ss_vs_no_signal_slow,1.83934217989445
30,Striatum,R,stop_ss_vs_no_signal_slow,-1.1216293618083
1,preSMA,R,stop_ss_vs_no_signal_slow,1.85968821247419
2,preSMA,R,stop_ss_vs_no_signal_slow,0.182940493027369
3,preSMA,R,stop_ss_vs_no_signal_slow,3.19806329409281
4,preSMA,R,stop_ss_vs_no_signal_slow,2.04436142577065
5,preSMA,R,stop_ss_vs_no_signal_slow,-1.13911004405883
6,preSMA,R,stop_ss_vs_no_signal_slow,1.31850570771429
7,preSMA,R,stop_ss_vs_no_signal_slow,1.85211893253856
8,preSMA,R,stop_ss_vs_no_signal_slow,1.94793425003688
9,preSMA,R,stop_ss_vs_no_signal_slow,0.810057456294695
10,preSMA,R,stop_ss_vs_no_signal_slow,1.26347369038396
11,preSMA,R,stop_ss_vs_no_signal_slow,1.09984617928664
12,preSMA,R,stop_ss_vs_no_signal_slow,2.84672541750802
13,preSMA,R,stop_ss_vs_no_signal_slow,1.31216021958325
14,preSMA,R,stop_ss_vs_no_signal_slow,1.63052616516749
15,preSMA,R,stop_ss_vs_no_signal_slow,2.62434472640355
16,preSMA,R,stop_ss_vs_no_signal_slow,0.017699937025706
17,preSMA,R,stop_ss_vs_no_signal_slow,1.39357147614161
18,preSMA,R,stop_ss_vs_no_signal_slow,1.41370030575328
19,preSMA,R,stop_ss_vs_no_signal_slow,1.6139310002327
20,preSMA,R,stop_ss_vs_no_signal_slow,1.77941356764899
21,preSMA,R,stop_ss_vs_no_signal_slow,1.74459244807561
22,preSMA,R,stop_ss_vs_no_signal_slow,-0.982288076645798
23,preSMA,R,stop_ss_vs_no_signal_slow,1.42364492350154
24,preSMA,R,stop_ss_vs_no_signal_slow,1.63878236876594
25,preSMA,R,stop_ss_vs_no_signal_slow,0.1829664260149
26,preSMA,R,stop_ss_vs_no_signal_slow,0.902591390742196
27,preSMA,R,stop_ss_vs_no_signal_slow,0.722122561600473
28,preSMA,R,stop_ss_vs_no_signal_slow,0.0531993847754267
29,preSMA,R,stop_ss_vs_no_signal_slow,3.5165272421307
30,preSMA,R,stop_ss_vs_no_signal_slow,1.12372742469112
1,IFG,R,ignore_slow_vs_no_signal_slow,1.56354709084217
2,IFG,R,ignore_slow_vs_no_signal_slow,1.10428748623683
3,IFG,R,ignore_slow_vs_no_signal_slow,1.90545160495318
4,IFG,R,ignore_slow_vs_no_signal_slow,-0.464961412720955
5,IFG,R,ignore_slow_vs_no_signal_slow,0.232165065952219
6,IFG,R,ignore_slow_vs_no_signal_slow,-0.546210254041048
7,IFG,R,ignore_slow_vs_no_signal_slow,0.689211314114241
8,IFG,R,ignore_slow_vs_no_signal_slow,0.765528441908268
9,IFG,R,ignore_slow_vs_no_signal_slow,-1.03432333440735
10,IFG,R,ignore_slow_vs_no_signal_slow,-0.153966648933979
11,IFG,R,ignore_slow_vs_no_signal_slow,0.578820584485164
12,IFG,R,ignore_slow_vs_no_signal_slow,0.474369128736166
13,IFG,R,ignore_slow_vs_no_signal_slow,0.245806383398863
14,IFG,R,ignore_slow_vs_no_signal_slow,0.828010741477975
15,IFG,R,ignore_slow_vs_no_signal_slow,-0.038004527011743
16,IFG,R,ignore_slow_vs_no_signal_slow,1.58488868728567
17,IFG,R,ignore_slow_vs_no_signal_slow,-0.959297979680391
18,IFG,R,ignore_slow_vs_no_signal_slow,2.36014855824984
19,IFG,R,ignore_slow_vs_no_signal_slow,-0.497857283227719
20,IFG,R,ignore_slow_vs_no_signal_slow,1.38861698485338
21,IFG,R,ignore_slow_vs_no_signal_slow,1.02902873433553
22,IFG,R,ignore_slow_vs_no_signal_slow,0.222885747368519
23,IFG,R,ignore_slow_vs_no_signal_slow,1.07044744262329
24,IFG,R,ignore_slow_vs_no_signal_slow,-0.194016501164207
25,IFG,R,ignore_slow_vs_no_signal_slow,-2.3348609828032
26,IFG,R,ignore_slow_vs_no_signal_slow,1.04850855698952
27,IFG,R,ignore_slow_vs_no_signal_slow,2.71751110370343
28,IFG,R,ignore_slow_vs_no_signal_slow,1.07725728360506
29,IFG,R,ignore_slow_vs_no_signal_slow,0.851333769468161
30,IFG,R,ignore_slow_vs_no_signal_slow,0.818070583618604
1,IFJ,R,ignore_slow_vs_no_signal_slow,1.91085283802106
2,IFJ,R,ignore_slow_vs_no_signal_slow,2.36550587874192
3,IFJ,R,ignore_slow_vs_no_signal_slow,4.63266801834106
4,IFJ,R,ignore_slow_vs_no_signal_slow,1.64903894983805
5,IFJ,R,ignore_slow_vs_no_signal_slow,1.20859239178781
6,IFJ,R,ignore_slow_vs_no_signal_slow,0.478592100051733
7,IFJ,R,ignore_slow_vs_no_signal_slow,3.5480856528649
8,IFJ,R,ignore_slow_vs_no_signal_slow,2.69744425438918
9,IFJ,R,ignore_slow_vs_no_signal_slow,1.4389424891426
10,IFJ,R,ignore_slow_vs_no_signal_slow,1.01299301477579
11,IFJ,R,ignore_slow_vs_no_signal_slow,0.607075846825655
12,IFJ,R,ignore_slow_vs_no_signal_slow,0.37137574960406
13,IFJ,R,ignore_slow_vs_no_signal_slow,1.73105035149134
14,IFJ,R,ignore_slow_vs_no_signal_slow,0.980386840609404
15,IFJ,R,ignore_slow_vs_no_signal_slow,1.57145873743754
16,IFJ,R,ignore_slow_vs_no_signal_slow,2.63105187966273
17,IFJ,R,ignore_slow_vs_no_signal_slow,0.895982821310799
18,IFJ,R,ignore_slow_vs_no_signal_slow,2.99095491950329
19,IFJ,R,ignore_slow_vs_no_signal_slow,3.56710775540425
20,IFJ,R,ignore_slow_vs_no_signal_slow,4.41579846235422
21,IFJ,R,ignore_slow_vs_no_signal_slow,0.646006765847023
22,IFJ,R,ignore_slow_vs_no_signal_slow,4.0157899581469
23,IFJ,R,ignore_slow_vs_no_signal_slow,0.696560075076727
24,IFJ,R,ignore_slow_vs_no_signal_slow,1.71104981463689
25,IFJ,R,ignore_slow_vs_no_signal_slow,-0.141213549444309
26,IFJ,R,ignore_slow_vs_no_signal_slow,1.65149252231304
27,IFJ,R,ignore_slow_vs_no_signal_slow,2.76392177893565
28,IFJ,R,ignore_slow_vs_no_signal_slow,1.93047527854259
29,IFJ,R,ignore_slow_vs_no_signal_slow,4.24351993890909
30,IFJ,R,ignore_slow_vs_no_signal_slow,1.35126905716383
1,M1,R,ignore_slow_vs_no_signal_slow,0.171116750491293
2,M1,R,ignore_slow_vs_no_signal_slow,0.982784462602515
3,M1,R,ignore_slow_vs_no_signal_slow,2.77358804251018
4,M1,R,ignore_slow_vs_no_signal_slow,0.232475529114405
5,M1,R,ignore_slow_vs_no_signal_slow,-0.328033409620586
6,M1,R,ignore_slow_vs_no_signal_slow,-1.42610165633653
7,M1,R,ignore_slow_vs_no_signal_slow,1.00575421985827
8,M1,R,ignore_slow_vs_no_signal_slow,1.11724849751121
9,M1,R,ignore_slow_vs_no_signal_slow,-0.164398151792978
10,M1,R,ignore_slow_vs_no_signal_slow,-0.407065524866706
11,M1,R,ignore_slow_vs_no_signal_slow,0.779272940598036
12,M1,R,ignore_slow_vs_no_signal_slow,-0.691999305235712
13,M1,R,ignore_slow_vs_no_signal_slow,0.527361002407576
14,M1,R,ignore_slow_vs_no_signal_slow,0.470326713041255
15,M1,R,ignore_slow_vs_no_signal_slow,0.304525024012515
16,M1,R,ignore_slow_vs_no_signal_slow,0.534838896048696
17,M1,R,ignore_slow_vs_no_signal_slow,-0.302436626271198
18,M1,R,ignore_slow_vs_no_signal_slow,1.08779262398419
19,M1,R,ignore_slow_vs_no_signal_slow,0.60893480126795
20,M1,R,ignore_slow_vs_no_signal_slow,2.09509898173182
21,M1,R,ignore_slow_vs_no_signal_slow,0.70735376602725
22,M1,R,ignore_slow_vs_no_signal_slow,1.38666761862604
23,M1,R,ignore_slow_vs_no_signal_slow,0.655487990300906
24,M1,R,ignore_slow_vs_no_signal_slow,-0.674616714318593
25,M1,R,ignore_slow_vs_no_signal_slow,-1.27638664684798
26,M1,R,ignore_slow_vs_no_signal_slow,0.42878154077028
27,M1,R,ignore_slow_vs_no_signal_slow,1.88506967143009
28,M1,R,ignore_slow_vs_no_signal_slow,-0.176587218124616
29,M1,R,ignore_slow_vs_no_signal_slow,1.15311255894209
30,M1,R,ignore_slow_vs_no_signal_slow,0.629796324591888
1,PMd,R,ignore_slow_vs_no_signal_slow,2.17514040836921
2,PMd,R,ignore_slow_vs_no_signal_slow,3.29652576721632
3,PMd,R,ignore_slow_vs_no_signal_slow,4.51765920639038
4,PMd,R,ignore_slow_vs_no_signal_slow,0.904575698937361
5,PMd,R,ignore_slow_vs_no_signal_slow,-0.299392704780285
6,PMd,R,ignore_slow_vs_no_signal_slow,-1.18118072358462
7,PMd,R,ignore_slow_vs_no_signal_slow,2.41888616176752
8,PMd,R,ignore_slow_vs_no_signal_slow,2.56795159899271
9,PMd,R,ignore_slow_vs_no_signal_slow,0.36724742817191
10,PMd,R,ignore_slow_vs_no_signal_slow,0.395235591138212
11,PMd,R,ignore_slow_vs_no_signal_slow,1.42170321024381
12,PMd,R,ignore_slow_vs_no_signal_slow,1.13943517551972
13,PMd,R,ignore_slow_vs_no_signal_slow,1.11141302645206
14,PMd,R,ignore_slow_vs_no_signal_slow,2.06389458133624
15,PMd,R,ignore_slow_vs_no_signal_slow,1.34088874722903
16,PMd,R,ignore_slow_vs_no_signal_slow,0.17579571215006
17,PMd,R,ignore_slow_vs_no_signal_slow,0.640504111464207
18,PMd,R,ignore_slow_vs_no_signal_slow,2.44949791523126
19,PMd,R,ignore_slow_vs_no_signal_slow,1.25573808413285
20,PMd,R,ignore_slow_vs_no_signal_slow,3.69386489803974
21,PMd,R,ignore_slow_vs_no_signal_slow,0.914303449197457
22,PMd,R,ignore_slow_vs_no_signal_slow,2.15320717829924
23,PMd,R,ignore_slow_vs_no_signal_slow,0.239353404595302
24,PMd,R,ignore_slow_vs_no_signal_slow,0.276485988249381
25,PMd,R,ignore_slow_vs_no_signal_slow,-0.513733577269774
26,PMd,R,ignore_slow_vs_no_signal_slow,1.78693868563725
27,PMd,R,ignore_slow_vs_no_signal_slow,1.33194790092798
28,PMd,R,ignore_slow_vs_no_signal_slow,1.62785865710332
29,PMd,R,ignore_slow_vs_no_signal_slow,4.05176431399125
30,PMd,R,ignore_slow_vs_no_signal_slow,1.86396211844224
1,SMA,R,ignore_slow_vs_no_signal_slow,1.33680373075463
2,SMA,R,ignore_slow_vs_no_signal_slow,2.27910150289536
3,SMA,R,ignore_slow_vs_no_signal_slow,1.88240938326892
4,SMA,R,ignore_slow_vs_no_signal_slow,1.84064504328896
5,SMA,R,ignore_slow_vs_no_signal_slow,-1.0244523161336
6,SMA,R,ignore_slow_vs_no_signal_slow,-0.660858424173461
7,SMA,R,ignore_slow_vs_no_signal_slow,1.14661197906191
8,SMA,R,ignore_slow_vs_no_signal_slow,1.22470755787457
9,SMA,R,ignore_slow_vs_no_signal_slow,-0.0644502691924572
10,SMA,R,ignore_slow_vs_no_signal_slow,0.994979688995763
11,SMA,R,ignore_slow_vs_no_signal_slow,0.996387847595745
12,SMA,R,ignore_slow_vs_no_signal_slow,-0.0203363769932797
13,SMA,R,ignore_slow_vs_no_signal_slow,0.260017443644373
14,SMA,R,ignore_slow_vs_no_signal_slow,-0.430640774220228
15,SMA,R,ignore_slow_vs_no_signal_slow,1.58127325773239
16,SMA,R,ignore_slow_vs_no_signal_slow,0.658138119860699
17,SMA,R,ignore_slow_vs_no_signal_slow,-0.153008286654949
18,SMA,R,ignore_slow_vs_no_signal_slow,3.50473234527989
19,SMA,R,ignore_slow_vs_no_signal_slow,0.675265838578343
20,SMA,R,ignore_slow_vs_no_signal_slow,2.14122105780102
21,SMA,R,ignore_slow_vs_no_signal_slow,0.242808805406094
22,SMA,R,ignore_slow_vs_no_signal_slow,1.59593219349259
23,SMA,R,ignore_slow_vs_no_signal_slow,-0.469278800611695
24,SMA,R,ignore_slow_vs_no_signal_slow,0.377585341271601
25,SMA,R,ignore_slow_vs_no_signal_slow,-1.52390075084709
26,SMA,R,ignore_slow_vs_no_signal_slow,1.81354162693024
27,SMA,R,ignore_slow_vs_no_signal_slow,0.805729653154101
28,SMA,R,ignore_slow_vs_no_signal_slow,0.408535743426335
29,SMA,R,ignore_slow_vs_no_signal_slow,3.07559163430158
30,SMA,R,ignore_slow_vs_no_signal_slow,1.75921134721665
1,Striatum,R,ignore_slow_vs_no_signal_slow,0.387458153069019
2,Striatum,R,ignore_slow_vs_no_signal_slow,1.05460469275713
3,Striatum,R,ignore_slow_vs_no_signal_slow,3.2486125767231
4,Striatum,R,ignore_slow_vs_no_signal_slow,-0.583127959817648
5,Striatum,R,ignore_slow_vs_no_signal_slow,1.40533957332373
6,Striatum,R,ignore_slow_vs_no_signal_slow,0.0460134549997747
7,Striatum,R,ignore_slow_vs_no_signal_slow,0.43773632645607
8,Striatum,R,ignore_slow_vs_no_signal_slow,0.313238487392664
9,Striatum,R,ignore_slow_vs_no_signal_slow,-0.00366255566477776
10,Striatum,R,ignore_slow_vs_no_signal_slow,0.386141374707222
11,Striatum,R,ignore_slow_vs_no_signal_slow,-0.125988352671266
12,Striatum,R,ignore_slow_vs_no_signal_slow,0.410092132166028
13,Striatum,R,ignore_slow_vs_no_signal_slow,0.353634276986122
14,Striatum,R,ignore_slow_vs_no_signal_slow,1.49114627540112
15,Striatum,R,ignore_slow_vs_no_signal_slow,0.979224422574043
16,Striatum,R,ignore_slow_vs_no_signal_slow,1.0722683917731
17,Striatum,R,ignore_slow_vs_no_signal_slow,-0.821653392538428
18,Striatum,R,ignore_slow_vs_no_signal_slow,2.24552872776985
19,Striatum,R,ignore_slow_vs_no_signal_slow,0.771097049117088
20,Striatum,R,ignore_slow_vs_no_signal_slow,1.24693551957607
21,Striatum,R,ignore_slow_vs_no_signal_slow,0.429570773988962
22,Striatum,R,ignore_slow_vs_no_signal_slow,0.563924926891923
23,Striatum,R,ignore_slow_vs_no_signal_slow,-0.213313612341881
24,Striatum,R,ignore_slow_vs_no_signal_slow,-1.09737760871649
25,Striatum,R,ignore_slow_vs_no_signal_slow,-0.489264974743128
26,Striatum,R,ignore_slow_vs_no_signal_slow,1.21163676865399
27,Striatum,R,ignore_slow_vs_no_signal_slow,1.7207676678896
28,Striatum,R,ignore_slow_vs_no_signal_slow,0.381537739932537
29,Striatum,R,ignore_slow_vs_no_signal_slow,2.266919028759
30,Striatum,R,ignore_slow_vs_no_signal_slow,-0.136349451355636
1,preSMA,R,ignore_slow_vs_no_signal_slow,1.31018765105142
2,preSMA,R,ignore_slow_vs_no_signal_slow,0.653507741789023
3,preSMA,R,ignore_slow_vs_no_signal_slow,3.07216346263885
4,preSMA,R,ignore_slow_vs_no_signal_slow,1.31486500965224
5,preSMA,R,ignore_slow_vs_no_signal_slow,1.69321852260166
6,preSMA,R,ignore_slow_vs_no_signal_slow,-0.514752267549435
7,preSMA,R,ignore_slow_vs_no_signal_slow,1.15451071328587
8,preSMA,R,ignore_slow_vs_no_signal_slow,1.36872939268748
9,preSMA,R,ignore_slow_vs_no_signal_slow,0.564079653057787
10,preSMA,R,ignore_slow_vs_no_signal_slow,0.544785730540752
11,preSMA,R,ignore_slow_vs_no_signal_slow,0.635893421040641
12,preSMA,R,ignore_slow_vs_no_signal_slow,1.73307991027832
13,preSMA,R,ignore_slow_vs_no_signal_slow,-0.103287986997101
14,preSMA,R,ignore_slow_vs_no_signal_slow,2.0695689784156
15,preSMA,R,ignore_slow_vs_no_signal_slow,1.22017529772388
16,preSMA,R,ignore_slow_vs_no_signal_slow,-0.271705341214935
17,preSMA,R,ignore_slow_vs_no_signal_slow,-0.173308786211742
18,preSMA,R,ignore_slow_vs_no_signal_slow,1.52239360743099
19,preSMA,R,ignore_slow_vs_no_signal_slow,1.26349952816963
20,preSMA,R,ignore_slow_vs_no_signal_slow,2.11896498998006
21,preSMA,R,ignore_slow_vs_no_signal_slow,1.35416253738933
22,preSMA,R,ignore_slow_vs_no_signal_slow,0.71751117416554
23,preSMA,R,ignore_slow_vs_no_signal_slow,-0.0562371516393291
24,preSMA,R,ignore_slow_vs_no_signal_slow,0.806207341038518
25,preSMA,R,ignore_slow_vs_no_signal_slow,-0.670447185635567
26,preSMA,R,ignore_slow_vs_no_signal_slow,0.979487982061174
27,preSMA,R,ignore_slow_vs_no_signal_slow,1.20410590701633
28,preSMA,R,ignore_slow_vs_no_signal_slow,0.82821539706654
29,preSMA,R,ignore_slow_vs_no_signal_slow,1.89315297868517
30,preSMA,R,ignore_slow_vs_no_signal_slow,1.12477264470524
1,IFG,R,stop_as_left,-1.0280933766984
2,IFG,R,stop_as_left,1.55442819801661
3,IFG,R,stop_as_left,0.620093256521683
4,IFG,R,stop_as_left,-3.3911103205039
5,IFG,R,stop_as_left,2.53500812328779
6,IFG,R,stop_as_left,-2.8776502425854
7,IFG,R,stop_as_left,1.56706065455308
8,IFG,R,stop_as_left,-5.71095114487868
9,IFG,R,stop_as_left,-0.527512911420602
10,IFG,R,stop_as_left,-1.65217139056096
11,IFG,R,stop_as_left,0.124935738455791
12,IFG,R,stop_as_left,-0.67404133396653
13,IFG,R,stop_as_left,-1.01943563211423
14,IFG,R,stop_as_left,-0.53561105643614
15,IFG,R,stop_as_left,-1.38708725879685
16,IFG,R,stop_as_left,0.42243777272793
17,IFG,R,stop_as_left,-0.679829602344678
18,IFG,R,stop_as_left,2.47507337881969
19,IFG,R,stop_as_left,-3.15423455834389
20,IFG,R,stop_as_left,-0.182955164175767
